,Unnamed: 0,linkID,boro,lat,long,status,activationDate,installationDate,streetPlacement,wifi
0,1068,LINK-000869,Manhattan,40.777528,-73.955153,Live,03/24/2016,02/26/2016,corner,90
1,1069,LINK-000897,Manhattan,40.790401,-73.945683,Live,06/15/2016,05/21/2016,corner,53
2,1070,LINK-012865,Manhattan,40.759234,-73.965504,Live,06/12/2018,04/07/2018,corner,94
3,1071,LINK-000308,Manhattan,40.748733,-73.975363,Live,07/01/2016,05/14/2016,corner,89
4,1072,LINK-010173,Manhattan,40.762468,-73.974732,Live,03/28/2017,10/29/2016,corner,111
5,1073,LINK-001473,Queens,40.755835,-73.881778,Live,06/28/2018,04/28/2018,corner,21
6,1074,LINK-021097,Queens,40.75522,-73.922448,Live,02/28/2018,10/14/2017,corner,6
7,1075,LINK-012328,Manhattan,40.763419,-73.966995,Live,06/22/2017,05/06/2017,corner,115
8,1076,LINK-000235,Manhattan,40.758275,-73.96913,Live,06/24/2016,02/28/2016,corner,85
9,1077,LINK-013357,Manhattan,40.810989,-73.950711,Live,03/13/2017,12/22/2016,corner,29
10,1078,LINK-011738,Manhattan,40.854358,-73.92992,Live,03/09/2018,12/12/2017,corner,32
11,1079,LINK-000700,Manhattan,40.748323,-73.982372,Live,06/05/2018,04/07/2018,corner,107
12,1080,LINK-000564,Manhattan,40.760283,-73.987313,Live,10/02/2017,07/29/2017,corner,126
13,1081,LINK-011905,Queens,40.695205,-73.845595,Live,07/07/2017,05/20/2017,corner,23
14,1082,LINK-021118,Brooklyn,40.713851,-73.95954,Live,02/02/2018,12/08/2017,corner,40
15,1083,LINK-014433,Manhattan,40.772373,-73.964839,Installed,,02/17/2018,corner,46
16,1084,LINK-011150,Queens,40.748595,-73.874203,Live,09/08/2017,08/05/2017,corner,30
17,1085,LINK-000857,Manhattan,40.773727,-73.957965,Live,03/30/2016,03/02/2016,corner,24
18,1086,LINK-000918,Manhattan,40.76588,-73.963583,Live,04/22/2016,03/19/2016,corner,116
19,1087,LINK-000951,Manhattan,40.780321,-73.981311,Live,05/26/2016,05/05/2016,corner,53
20,1088,LINK-000794,Queens,40.702734,-73.802019,Live,09/23/2016,08/27/2016,corner,1
21,1089,LINK-020927,Queens,40.752348,-73.9266,Live,04/23/2018,03/09/2018,corner,5
22,1090,LINK-011320,Manhattan,40.850683,-73.93287,Live,04/18/2018,12/05/2017,corner,2
23,1091,LINK-003354,Manhattan,40.763036,-73.981711,Live,06/29/2017,04/01/2017,corner,143
24,1092,LINK-000686,Manhattan,40.757793,-73.971703,Live,04/10/2017,01/28/2017,corner,93
25,1093,LINK-001043,Brooklyn,40.660871,-73.997387,Live,04/26/2017,03/06/2017,corner,28
26,1094,LINK-013992,Manhattan,40.743564,-73.996168,Live,06/05/2017,04/08/2017,corner,156
27,1095,LINK-000763,Manhattan,40.703311,-74.009985,Live,02/27/2018,11/11/2017,corner,69
28,1096,LINK-011980,Manhattan,40.829662,-73.948422,Live,12/16/2016,11/14/2016,corner,5
29,1097,LINK-011789,Bronx,40.820102,-73.912838,Live,01/12/2018,10/20/2017,corner,11
30,1098,LINK-005402,Staten Island,40.57262,-74.113383,Live,02/28/2017,12/20/2016,corner,2
31,1099,LINK-011042,Queens,40.758818,-73.918494,Live,12/19/2017,08/19/2017,block,47
32,1100,LINK-001597,Manhattan,40.800476,-73.968186,Live,10/06/2017,08/25/2017,corner,62
33,1101,LINK-019369,Brooklyn,40.669167,-73.950502,Live,05/19/2017,03/24/2017,corner,58
34,1102,LINK-011542,Bronx,40.84619,-73.892194,Live,07/13/2018,05/02/2018,corner,0
35,1103,LINK-011770,Queens,40.7631,-73.927935,Live,06/14/2017,03/25/2017,corner,62
36,1104,LINK-000044,Brooklyn,40.683625,-73.977006,Live,07/25/2017,06/30/2017,corner,16
37,1105,LINK-021284,Brooklyn,40.72329,-73.952603,Live,04/10/2018,12/08/2017,corner,12
38,1106,LINK-013237,Bronx,40.854764,-73.911439,Live,01/17/2017,12/22/2016,corner,24
39,1107,LINK-001699,Manhattan,40.825508,-73.950907,Live,07/14/2016,06/04/2016,corner,28
40,1108,LINK-000957,Manhattan,40.781474,-73.980961,Live,05/26/2016,04/06/2016,corner,83
41,1109,LINK-010262,Manhattan,40.812656,-73.949489,Live,11/16/2016,10/14/2016,corner,72
42,1110,LINK-006860,Queens,40.741882,-73.95448,Live,03/22/2017,03/04/2017,corner,6
43,1111,LINK-005725,Brooklyn,40.677589,-73.973062,Live,04/24/2018,06/11/2017,corner,25
44,1112,LINK-021927,Brooklyn,40.677222,-73.897464,Live,01/05/2018,09/17/2017,corner,19
45,1113,LINK-000355,Manhattan,40.75961,-73.968242,Live,07/19/2016,07/02/2016,corner,64
46,1114,LINK-014139,Queens,40.746707,-73.893448,Live,08/24/2017,07/08/2017,corner,38
47,1115,LINK-013104,Manhattan,40.821828,-73.939286,Live,09/12/2017,07/19/2017,corner,37
48,1116,LINK-000933,Manhattan,40.775532,-73.981973,Live,06/05/2018,02/27/2018,corner,56
49,1117,LINK-000967,Manhattan,40.78326,-73.980848,Live,01/03/2018,09/23/2017,corner,18
50,1118,LINK-020756,Brooklyn,40.736913,-73.955453,Live,08/02/2017,07/01/2017,block,0
51,1119,LINK-018407,Staten Island,40.581304,-74.11201,Live,03/02/2017,02/19/2017,corner,21
52,1120,LINK-000797,Queens,40.703769,-73.799343,Live,09/28/2016,08/18/2016,corner,10
53,1121,LINK-003315,Manhattan,40.761142,-73.98309,Live,04/14/2017,02/11/2017,corner,103
54,1122,LINK-007636,Manhattan,40.755043,-73.968552,Live,02/15/2018,10/28/2017,corner,86
55,1123,LINK-018142,Queens,40.736273,-73.877364,Live,06/13/2017,02/25/2017,corner,6
56,1124,LINK-012858,Manhattan,40.745986,-73.984492,Live,12/09/2016,11/19/2016,corner,105
57,1125,LINK-000130,Manhattan,40.746624,-73.988399,Live,07/18/2016,04/16/2016,corner,168
58,1126,LINK-001600,Manhattan,40.802126,-73.967493,Live,07/08/2016,05/20/2016,corner,8
59,1127,LINK-007876,Manhattan,40.773006,-73.958069,Live,07/19/2016,07/08/2016,corner,119
60,1128,LINK-001091,Brooklyn,40.651341,-73.940166,Live,07/24/2018,02/26/2018,corner,4
61,1129,LINK-013162,Manhattan,40.816446,-73.942649,Live,01/11/2017,10/29/2016,corner,18
62,1130,LINK-000952,Manhattan,40.780826,-73.981173,Live,05/12/2016,04/22/2016,corner,128
63,1131,LINK-000932,Manhattan,40.77539,-73.981829,Live,07/18/2016,05/05/2016,corner,47
64,1132,LINK-000498,Manhattan,40.767358,-73.982564,Live,08/03/2016,07/20/2016,corner,87
65,1133,LINK-013670,Manhattan,40.775357,-73.980161,Live,05/09/2018,02/09/2018,corner,97
66,1134,LINK-001540,Manhattan,40.796138,-73.970931,Live,06/29/2017,05/09/2017,corner,65
67,1135,LINK-010367,Manhattan,40.778233,-73.952821,Live,02/01/2017,11/04/2016,corner,93
68,1136,LINK-000862,Manhattan,40.774855,-73.956665,Live,03/30/2016,02/15/2016,corner,23
69,1137,LINK-002677,Manhattan,40.718033,-74.001016,Live,09/06/2016,08/11/2016,corner,140
70,1138,LINK-004822,Manhattan,40.81515,-73.954837,Live,06/14/2017,08/05/2016,corner,31
71,1139,LINK-000451,Manhattan,40.74151,-74.001088,Live,05/30/2017,04/30/2017,corner,68
72,1140,LINK-007638,Manhattan,40.755335,-73.968041,Live,02/08/2018,10/07/2017,corner,86
73,1141,LINK-000508,Manhattan,40.752949,-73.992762,Live,05/12/2016,04/26/2016,corner,138
74,1142,LINK-020960,Queens,40.763207,-73.921267,Live,06/07/2019,12/15/2017,corner,83
75,1143,LINK-012809,Manhattan,40.739464,-73.987052,Live,09/21/2018,05/12/2018,corner,238
76,1144,LINK-011998,Manhattan,40.811205,-73.953849,Live,08/30/2018,04/07/2018,corner,66
77,1145,LINK-013777,Manhattan,40.759149,-73.965162,Live,06/05/2018,02/24/2018,corner,58
78,1146,LINK-000650,Manhattan,40.745591,-73.979997,Live,02/01/2019,05/17/2018,corner,108
79,1147,LINK-001710,Staten Island,40.561755,-74.112161,Live,01/25/2017,12/20/2016,corner,2
80,1148,LINK-010683,Manhattan,40.785682,-73.972629,Live,06/15/2018,02/21/2018,corner,99
81,1149,LINK-005427,Bronx,40.827356,-73.925223,Live,07/19/2016,07/01/2016,corner,16
82,1150,LINK-001543,Manhattan,40.796761,-73.970652,Live,07/21/2016,07/10/2016,corner,27
83,1151,LINK-021926,Brooklyn,40.676475,-73.897167,Live,02/06/2018,09/17/2017,block,6
84,1152,LINK-014021,Bronx,40.818461,-73.914684,Live,12/28/2016,10/22/2016,corner,2
85,1153,LINK-012117,Brooklyn,40.713913,-73.944206,Live,04/28/2017,04/08/2017,corner,28
86,1154,LINK-010975,Manhattan,40.822663,-73.949259,Live,04/20/2018,03/19/2018,corner,57
87,1155,LINK-000652,Manhattan,40.745824,-73.980035,Live,05/31/2018,04/07/2018,corner,186
88,1156,LINK-003234,Manhattan,40.728232,-73.987818,Live,09/13/2016,07/20/2016,corner,56
0,1157,LINK-000662,Manhattan,40.750014,-73.976519,Live,07/05/2017,06/17/2017,corner,103
1,1158,LINK-000499,Manhattan,40.749537,-73.995245,Live,10/14/2016,08/11/2016,corner,101
2,1159,LINK-005879,Manhattan,40.821918,-73.95331,Live,07/19/2016,07/10/2016,corner,0
3,1160,LINK-001109,Queens,40.6989,-73.833834,Live,06/26/2017,05/12/2017,corner,15
4,1161,LINK-000336,Manhattan,40.755877,-73.97103,Live,06/24/2016,05/14/2016,corner,129
5,1162,LINK-010198,Bronx,40.841834,-73.885974,Live,07/12/2018,05/17/2018,corner,2
6,1163,LINK-008696,Manhattan,40.746155,-73.994286,Live,10/10/2017,08/25/2017,corner,141
7,1164,LINK-012396,Manhattan,40.729449,-73.984309,Live,04/04/2018,04/02/2017,corner,58
8,1165,LINK-000092,Manhattan,40.76583,-73.983368,Live,08/03/2016,07/19/2016,corner,147
9,1166,LINK-021229,Brooklyn,40.712268,-73.95561,Live,04/10/2018,12/02/2017,corner,11
10,1167,LINK-006987,Queens,40.711072,-73.82816,Live,04/05/2017,03/11/2017,corner,37
11,1168,LINK-001606,Manhattan,40.803861,-73.966708,Live,10/12/2017,06/27/2017,corner,26
12,1169,LINK-000976,Manhattan,40.784564,-73.979224,Live,11/15/2017,10/06/2017,corner,63
13,1170,LINK-000883,Manhattan,40.779367,-73.953327,Live,03/12/2018,10/07/2017,corner,61
14,1171,LINK-010788,Manhattan,40.776918,-73.96154,Live,04/06/2018,02/03/2018,corner,60
15,1172,LINK-012227,Manhattan,40.766861,-73.983442,Live,07/13/2017,04/01/2017,corner,112
16,1173,LINK-010636,Manhattan,40.78254,-73.975184,Live,04/20/2018,03/14/2018,corner,74
17,1174,LINK-013769,Manhattan,40.76308,-73.962685,Live,02/16/2018,10/28/2017,corner,185
18,1175,LINK-000364,Manhattan,40.760644,-73.967101,Live,09/28/2016,08/13/2016,corner,45
19,1176,LINK-012438,Manhattan,40.743039,-73.977307,Live,05/17/2018,02/24/2018,corner,256
20,1177,LINK-021233,Brooklyn,40.714498,-73.961096,Live,02/01/2018,11/30/2017,corner,23
21,1178,LINK-011595,Brooklyn,40.676752,-73.949935,Live,03/08/2017,02/17/2017,corner,94
22,1179,LINK-007322,Manhattan,40.748579,-73.972961,Live,12/05/2017,08/26/2017,corner,32
23,1180,LINK-013111,Manhattan,40.807779,-73.945253,Live,12/16/2016,11/05/2016,corner,64
24,1181,LINK-012452,Manhattan,40.778889,-73.977853,Live,02/07/2019,02/09/2018,corner,119
25,1182,LINK-021020,Queens,40.754136,-73.919819,Live,10/23/2017,08/31/2017,corner,12
26,1183,LINK-000258,Manhattan,40.736789,-73.984486,Live,03/16/2016,01/29/2016,corner,114
27,1184,LINK-013346,Manhattan,40.816689,-73.946548,Live,10/31/2016,10/14/2016,corner,33
28,1185,LINK-020541,Bronx,40.808293,-73.923332,Live,07/02/2018,05/17/2018,corner,37
29,1186,LINK-011208,Queens,40.752279,-73.929055,Live,02/21/2018,12/14/2017,corner,2
30,1187,LINK-013928,Manhattan,40.716939,-74.006222,Live,05/02/2018,03/03/2018,corner,88
31,1188,LINK-008223,Manhattan,40.730578,-73.989008,Live,02/04/2019,04/19/2018,corner,238
32,1189,LINK-001685,Manhattan,40.823821,-73.952581,Live,07/13/2017,05/09/2017,corner,9
33,1190,LINK-000867,Manhattan,40.77703,-73.955138,Live,03/30/2016,03/02/2016,corner,94
34,1191,LINK-012673,Manhattan,40.847513,-73.935363,Live,03/09/2018,12/06/2017,corner,61
35,1192,LINK-010900,Manhattan,40.73654,-73.997156,Live,08/01/2018,03/19/2018,corner,103
36,1193,LINK-001354,Bronx,40.867371,-73.897645,Live,07/19/2016,07/01/2016,corner,22
37,1194,LINK-013718,Manhattan,40.738052,-73.981055,Live,07/19/2017,03/11/2017,corner,113
38,1195,LINK-012370,Manhattan,40.768649,-73.967597,Live,06/09/2017,04/08/2017,corner,74
39,1196,LINK-000898,Manhattan,40.790862,-73.945348,Live,06/15/2016,05/21/2016,corner,45
40,1197,LINK-000034,Brooklyn,40.679568,-73.97406,Live,01/05/2018,11/03/2017,corner,83
41,1198,LINK-020785,Brooklyn,40.68318,-73.995418,Live,11/21/2017,07/15/2017,corner,94
42,1199,LINK-011912,Queens,40.763621,-73.914259,Live,06/26/2017,05/06/2017,corner,15
43,1200,LINK-000158,Manhattan,40.754851,-73.986359,Live,08/18/2016,07/23/2016,corner,81
44,1201,LINK-020509,Bronx,40.806287,-73.917955,Live,07/02/2018,02/12/2018,corner,74
45,1202,LINK-007147,Manhattan,40.776069,-73.983633,Live,07/20/2016,07/13/2016,corner,47
46,1203,LINK-000491,Manhattan,40.763051,-73.98583,Live,10/26/2016,10/15/2016,corner,109
47,1204,LINK-000231,Manhattan,40.742625,-73.980628,Live,06/24/2016,05/14/2016,corner,158
48,1205,LINK-013459,Brooklyn,40.65774,-73.950407,Live,03/07/2017,02/17/2017,corner,69
49,1206,LINK-002068,Manhattan,40.829675,-73.947866,Live,08/04/2016,07/20/2016,corner,26
50,1207,LINK-012666,Manhattan,40.80663,-73.950256,Live,09/12/2017,07/19/2017,corner,16
51,1208,LINK-018080,Brooklyn,40.668156,-73.958801,Live,04/20/2017,02/27/2017,corner,99
52,1209,LINK-005882,Manhattan,40.814505,-73.95937,Live,08/05/2016,07/19/2016,corner,42
53,1210,LINK-005878,Manhattan,40.822704,-73.953498,Live,07/19/2016,07/08/2016,corner,14
54,1211,LINK-011495,Manhattan,40.852412,-73.931338,Live,02/06/2018,12/01/2017,corner,31
55,1212,LINK-011104,Manhattan,40.740513,-73.994393,Live,04/25/2018,11/14/2017,corner,72
56,1213,LINK-018185,Manhattan,40.814539,-73.95528,Live,01/12/2018,10/28/2017,corner,35
57,1214,LINK-000186,Manhattan,40.734148,-73.98874,Live,07/19/2017,06/11/2017,corner,178
58,1215,LINK-003874,Manhattan,40.7977,-73.96784,Live,07/20/2017,06/20/2017,corner,88
59,1216,LINK-003242,Manhattan,40.725641,-73.989698,Live,09/15/2016,09/02/2016,corner,107
60,1217,LINK-001194,Queens,40.744151,-73.929829,Live,02/07/2017,11/05/2016,corner,19
61,1218,LINK-013042,Bronx,40.815998,-73.908242,Live,06/26/2018,05/17/2018,corner,0
62,1219,LINK-000864,Manhattan,40.776366,-73.955931,Live,03/30/2016,02/15/2016,corner,99
63,1220,LINK-018223,Bronx,40.81431,-73.930217,Live,06/28/2017,05/10/2017,block,0
64,1221,LINK-011536,Queens,40.754188,-73.929399,Live,03/14/2018,12/15/2017,corner,2
65,1222,LINK-013923,Manhattan,40.757958,-73.977926,Live,10/20/2017,04/02/2017,corner,187
66,1223,LINK-011874,Bronx,40.84873,-73.91147,Live,07/13/2017,05/10/2017,corner,6
67,1224,LINK-000027,Brooklyn,40.728133,-73.953439,Live,04/14/2017,03/31/2017,corner,23
68,1225,LINK-000151,Manhattan,40.753059,-73.987386,Live,10/27/2016,07/23/2016,corner,197
69,1226,LINK-018090,Brooklyn,40.643941,-73.95799,Live,09/15/2017,03/03/2017,corner,93
70,1227,LINK-000966,Manhattan,40.783121,-73.980709,Live,01/03/2018,09/23/2017,corner,50
71,1228,LINK-018082,Brooklyn,40.652457,-73.959115,Live,04/05/2017,03/03/2017,corner,22
72,1229,LINK-012921,Bronx,40.816692,-73.916719,Live,10/26/2017,10/06/2017,corner,15
73,1230,LINK-001365,Bronx,40.857756,-73.901091,Live,06/29/2016,05/12/2016,corner,0
74,1231,LINK-000924,Manhattan,40.773806,-73.98193,Live,10/16/2017,07/28/2017,corner,49
75,1232,LINK-021803,Queens,40.748798,-73.87355,Live,02/08/2018,11/22/2017,corner,45
76,1233,LINK-011068,Manhattan,40.730767,-73.982847,Live,05/17/2018,02/17/2018,block,69
77,1234,LINK-013904,Manhattan,40.74351,-73.992508,Live,03/06/2018,11/11/2017,corner,105
78,1235,LINK-000304,Manhattan,40.748289,-73.976105,Live,02/19/2016,02/06/2016,corner,102
79,1236,LINK-000901,Manhattan,40.792394,-73.94423,Live,03/22/2016,03/05/2016,corner,34
80,1237,LINK-020933,Queens,40.756521,-73.925215,Live,10/09/2017,08/31/2017,corner,22
81,1238,LINK-001076,Brooklyn,40.673692,-73.962869,Live,03/08/2018,12/08/2017,corner,34
82,1239,LINK-000995,Manhattan,40.786896,-73.977483,Live,05/04/2016,04/22/2016,corner,64
83,1240,LINK-012563,Manhattan,40.747627,-73.985037,Live,10/20/2017,08/12/2017,corner,183
84,1241,LINK-006040,Manhattan,40.833861,-73.941447,Live,07/21/2016,07/15/2016,block,30
85,1242,LINK-000962,Manhattan,40.782285,-73.980476,Installed,,05/02/2018,corner,178
86,1243,LINK-011006,Manhattan,40.739156,-73.999381,Live,02/14/2019,05/12/2018,corner,110
87,1244,LINK-012715,Manhattan,40.754695,-73.965406,Live,05/02/2018,01/24/2018,corner,83
88,1245,LINK-001122,Queens,40.713167,-73.829809,Live,07/29/2016,07/20/2016,corner,36
0,1246,LINK-006042,Manhattan,40.834078,-73.940919,Live,07/21/2016,07/15/2016,corner,21
1,1247,LINK-000842,Manhattan,40.770545,-73.960254,Live,03/29/2016,03/05/2016,corner,29
2,1248,LINK-003357,Manhattan,40.764718,-73.980478,Live,11/18/2016,10/16/2016,corner,61
3,1249,LINK-009081,Brooklyn,40.689026,-73.980862,Live,07/25/2017,02/13/2017,corner,32
4,1250,LINK-000281,Manhattan,40.742736,-73.980459,Live,06/07/2017,05/13/2017,corner,240
5,1251,LINK-010208,Bronx,40.80891,-73.922209,Live,07/16/2018,04/19/2018,block,7
6,1252,LINK-011473,Manhattan,40.802368,-73.956762,Live,12/14/2016,11/17/2016,corner,34
7,1253,LINK-002683,Manhattan,40.715484,-74.002667,Live,12/14/2016,10/19/2016,corner,35
8,1254,LINK-010345,Manhattan,40.805827,-73.950407,Live,09/12/2017,07/29/2017,corner,57
9,1255,LINK-011876,Bronx,40.81856,-73.9143,Live,03/30/2017,01/21/2017,corner,8
10,1256,LINK-012814,Manhattan,40.789182,-73.970075,Live,06/05/2018,02/14/2018,corner,69
11,1257,LINK-000566,Manhattan,40.760895,-73.986836,Live,04/06/2016,03/12/2016,corner,96
12,1258,LINK-013973,Manhattan,40.73296,-73.986173,Live,10/19/2016,10/01/2016,corner,103
13,1259,LINK-018386,Staten Island,40.576811,-74.103565,Live,02/28/2017,02/19/2017,corner,24
14,1260,LINK-001716,Staten Island,40.572853,-74.114087,Live,12/09/2016,11/14/2016,block,10
15,1261,LINK-014321,Manhattan,40.852917,-73.930827,Live,03/01/2018,12/01/2017,corner,26
16,1262,LINK-021248,Brooklyn,40.713914,-73.96693,Live,02/14/2018,11/10/2017,corner,17
17,1263,LINK-000890,Manhattan,40.783289,-73.950562,Live,07/15/2016,07/01/2016,corner,97
18,1264,LINK-002337,Brooklyn,40.680015,-73.943843,Live,06/12/2017,03/31/2017,corner,46
19,1265,LINK-013510,Queens,40.749829,-73.884155,Live,11/08/2017,08/19/2017,corner,73
20,1266,LINK-012727,Manhattan,40.751522,-73.990112,Live,12/04/2017,10/15/2017,corner,192
21,1267,LINK-020565,Bronx,40.812127,-73.920552,Live,04/19/2018,12/12/2017,corner,46
22,1268,LINK-020781,Brooklyn,40.686571,-73.993785,Live,11/21/2017,07/20/2017,corner,93
23,1269,LINK-004821,Manhattan,40.813669,-73.95619,Live,09/13/2016,08/19/2016,corner,54
24,1270,LINK-000926,Manhattan,40.774723,-73.982005,Live,07/19/2016,04/19/2016,corner,75
25,1271,LINK-012671,Manhattan,40.762595,-73.959649,Installed,,03/23/2018,corner,73
26,1272,LINK-021014,Queens,40.771055,-73.921496,Live,06/28/2018,05/19/2018,corner,93
27,1273,LINK-020569,Bronx,40.819394,-73.916163,Live,05/02/2018,03/04/2018,corner,1
28,1274,LINK-001089,Brooklyn,40.651047,-73.943969,Live,10/30/2017,08/31/2017,corner,15
29,1275,LINK-018383,Staten Island,40.57285,-74.107539,Live,02/28/2017,02/19/2017,corner,5
30,1276,LINK-000954,Manhattan,40.780819,-73.981571,Live,11/01/2017,09/25/2017,corner,83
31,1277,LINK-000328,Manhattan,40.753196,-73.972445,Live,02/19/2016,02/07/2016,corner,65
32,1278,LINK-010460,Bronx,40.817926,-73.915262,Live,12/22/2016,10/22/2016,corner,8
33,1279,LINK-011268,Queens,40.753139,-73.907454,Live,06/20/2018,04/28/2018,block,42
34,1280,LINK-010271,Manhattan,40.855416,-73.929403,Live,02/20/2018,12/01/2017,corner,23
35,1281,LINK-006885,Queens,40.714861,-73.832341,Live,04/18/2017,03/04/2017,corner,18
36,1282,LINK-011982,Manhattan,40.743493,-73.985972,Live,12/09/2016,11/19/2016,corner,166
37,1283,LINK-001160,Queens,40.743877,-73.926926,Live,02/21/2017,11/19/2016,corner,4
38,1284,LINK-000264,Manhattan,40.739528,-73.982489,Live,12/05/2016,10/29/2016,corner,55
39,1285,LINK-013360,Manhattan,40.808939,-73.948011,Live,12/20/2016,10/26/2016,corner,37
40,1286,LINK-010790,Manhattan,40.770517,-73.966604,Live,05/17/2018,02/03/2018,corner,118
41,1287,LINK-003309,Manhattan,40.759971,-73.984342,Live,11/10/2016,10/22/2016,corner,173
42,1288,LINK-010933,Manhattan,40.802984,-73.967855,Live,10/25/2016,10/08/2016,corner,31
43,1289,LINK-003228,Manhattan,40.730881,-73.985882,Live,09/13/2016,07/02/2016,corner,85
44,1290,LINK-014618,Manhattan,40.765119,-73.957694,Live,06/15/2018,01/25/2018,corner,73
45,1291,LINK-001501,Manhattan,40.793181,-73.972649,Live,08/07/2017,06/27/2017,corner,25
46,1292,LINK-021518,Brooklyn,40.66623,-73.989057,Live,08/31/2017,07/31/2017,corner,18
47,1293,LINK-003474,Manhattan,40.79331,-73.971045,Live,10/10/2016,08/05/2016,corner,60
48,1294,LINK-008302,Manhattan,40.727794,-73.985325,Live,05/30/2017,04/08/2017,corner,111
49,1295,LINK-006029,Manhattan,40.809412,-73.95903,Live,09/28/2016,07/28/2016,corner,26
50,1296,LINK-002528,Brooklyn,40.687814,-73.981284,Live,01/20/2017,11/13/2016,corner,11
51,1297,LINK-018088,Brooklyn,40.647887,-73.958051,Live,09/15/2017,08/10/2017,corner,9
52,1298,LINK-011189,Manhattan,40.793161,-73.970894,Live,05/31/2018,03/15/2018,corner,151
53,1299,LINK-001488,Manhattan,40.790901,-73.974302,Live,06/27/2016,05/20/2016,corner,61
54,1300,LINK-018141,Queens,40.735387,-73.876254,Live,04/10/2017,03/04/2017,corner,0
55,1301,LINK-000375,Manhattan,40.766148,-73.979721,Live,07/12/2017,06/11/2017,corner,144
56,1302,LINK-007871,Manhattan,40.757417,-73.966528,Live,04/11/2018,01/27/2018,corner,65
57,1303,LINK-000202,Manhattan,40.73857,-73.999932,Live,10/25/2016,09/18/2016,corner,123
58,1304,LINK-018199,Queens,40.746639,-73.944138,Live,04/14/2017,03/04/2017,corner,3
59,1305,LINK-011156,Manhattan,40.776238,-73.982338,Live,05/09/2018,03/14/2018,corner,93
60,1306,LINK-014485,Bronx,40.862347,-73.893894,Live,06/21/2017,12/06/2016,block,24
61,1307,LINK-000549,Manhattan,40.764338,-73.984767,Live,04/27/2016,04/16/2016,corner,126
62,1308,LINK-018389,Staten Island,40.579839,-74.100012,Live,05/25/2017,04/10/2017,corner,7
63,1309,LINK-018398,Bronx,40.86487,-73.8928,Live,10/26/2017,06/24/2017,corner,0
64,1310,LINK-011378,Manhattan,40.796825,-73.937766,Live,03/31/2017,12/18/2016,corner,32
65,1311,LINK-018394,Bronx,40.84833,-73.9099,Live,06/13/2017,04/22/2017,corner,3
66,1312,LINK-021393,Queens,40.695221,-73.841187,Live,08/10/2017,07/15/2017,block,11
67,1313,LINK-019904,Queens,40.746046,-73.890121,Live,09/05/2017,08/05/2017,corner,77
68,1314,LINK-003244,Manhattan,40.721716,-73.993343,Live,08/19/2016,07/22/2016,corner,91
69,1315,LINK-021303,Brooklyn,40.714707,-73.966525,Live,07/27/2018,04/10/2018,corner,7
70,1316,LINK-007082,Manhattan,40.757869,-73.985703,Live,04/16/2018,12/18/2016,corner,379
71,1317,LINK-013359,Manhattan,40.807818,-73.94583,Live,01/09/2017,11/14/2016,corner,35
72,1318,LINK-021925,Brooklyn,40.685131,-73.866777,Live,12/20/2017,09/29/2017,corner,0
73,1319,LINK-001554,Manhattan,40.79865,-73.969093,Live,07/20/2017,06/20/2017,corner,58
74,1320,LINK-000987,Manhattan,40.786223,-73.977993,Live,04/27/2016,04/06/2016,corner,41
75,1321,LINK-012360,Manhattan,40.771526,-73.953138,Live,05/10/2018,01/25/2018,corner,53
76,1322,LINK-006138,Brooklyn,40.672302,-73.957458,Live,01/05/2018,11/04/2017,corner,64
77,1323,LINK-011151,Manhattan,40.737373,-73.981159,Live,01/03/2018,09/28/2017,corner,118
78,1324,LINK-011446,Queens,40.762663,-73.912541,Live,02/28/2018,06/24/2017,corner,21
79,1325,LINK-021403,Queens,40.700635,-73.827097,Live,09/25/2017,08/19/2017,corner,6
80,1326,LINK-010871,Manhattan,40.731593,-74.006408,Live,04/14/2017,02/18/2017,corner,14
81,1327,LINK-013993,Manhattan,40.748758,-74.006904,Installed,,10/07/2017,corner,11
82,1328,LINK-013747,Manhattan,40.743962,-73.985428,Live,10/25/2017,08/12/2017,corner,139
83,1329,LINK-012621,Manhattan,40.800093,-73.968295,Live,09/19/2018,12/06/2017,block,66
84,1330,LINK-000893,Manhattan,40.787309,-73.947944,Live,04/27/2016,04/16/2016,corner,26
85,1331,LINK-018222,Bronx,40.815039,-73.929885,Live,06/28/2017,04/22/2017,block,1
86,1332,LINK-001123,Queens,40.717664,-73.836262,Live,07/29/2016,07/20/2016,corner,7
87,1333,LINK-001362,Queens,40.754507,-73.893639,Live,06/20/2018,04/28/2018,corner,26
88,1334,LINK-003480,Manhattan,40.794604,-73.969837,Live,10/07/2016,08/01/2016,corner,83
0,1335,LINK-010174,Manhattan,40.764254,-73.971198,Live,05/08/2017,11/19/2016,corner,154
1,1336,LINK-000335,Manhattan,40.755233,-73.971032,Live,03/08/2016,02/08/2016,corner,106
2,1337,LINK-014602,Queens,40.76593,-73.919882,Live,06/26/2017,05/12/2017,corner,39
3,1338,LINK-014648,Manhattan,40.817264,-73.942056,Live,06/20/2017,10/26/2016,corner,34
4,1339,LINK-000301,Manhattan,40.74705,-73.977005,Live,03/23/2017,02/04/2017,corner,133
5,1340,LINK-018138,Queens,40.733889,-73.872709,Live,03/20/2017,03/04/2017,corner,4
6,1341,LINK-001048,Brooklyn,40.656011,-74.002446,Live,04/13/2017,02/24/2017,corner,21
7,1342,LINK-013713,Manhattan,40.739762,-73.979693,Live,01/16/2019,05/09/2018,corner,106
